Date	Aircraft Type	Aircraft Ident	Route of Flight	Time in Flight	Day Landings	Night Landings	Instrument	Simulated Instrument	Approaches	Simulator	Night	Cross Country	Solo	Pilot in Command	Second in Command	Dual	As Instructor	Tailwheel	Remarks
"07/14/07"	"PA24-250"	"N6168P"	"F46-GPM-BGD-F46"	5.2	3	0	0.0	0.0	0	0.0	0.0	5.2	2.7	5.2	0.0	0.0	0.0		"Rockwall to Grand Prarie (pick up David) to Borger, TX to Rockwall."
"07/17/07"	"PA24-250"	"N6168P"	"F46-LMS-O6M"	2.8	2	0	0.0	0.0	0	0.0	0.3	2.8	0.0	2.8	0.0	0.0	0.0		"Rockwall to Lewisville, MS (fuel) to Eupora, MS"
"07/17/07"	"PA24-250"	"N6168P"	"O6M-M41-06M"	1.2	2	0	0.0	0.0	0	0.0	0.0	1.2	1.2	1.2	0.0	0.0	0.0		"Eupora, MS to Holly Springs, MS to Eupora (Marshall County visit)"
"07/18/07"	"PA24-250"	"N6168P"	"06M-OSA-F46"	2.8	2	0	0.0	0.0	0	0.0	0.0	2.8	0.0	2.8	0.0	0.0	0.0		"Return from Eupora, MS.  Fuel/potty stop in Mt. Pleasant, TX"
"07/21/07"	"PA24-250"	"N6168P"	"F46-IER"	1.4	1	0	0.0	0.0	0	0.0	0.0	1.4	0.0	1.4	0.0	0.0	0.0		"Rockwall to Natchitoches, LA for folk festival."
"07/21/07"	"PA24-250"	"N6168P"	"IER-F46"	1.3	0	1	0.0	0.0	0	0.0	1.3	1.3	0.0	1.3	0.0	0.0	0.0		"Night return from Natchitoches"
"07/22/07"	"PA24-250"	"N6168P"	"F46-GTU-F46"	2.3	2	0	0.0	0.0	0	0.0	0.0	2.3	1.2	2.3	0.0	0.0	0.0		"Took Walt Lawhead and Mike M. to Georgetown to pick up Debonair"
"07/24/07"	"PA24-250"	"N6168P"	"F46-LXY-F46"	1.2	2	0	0.0	0.0	0	0.0	0.0	1.2	1.2	1.2	0.0	0.0	0.0		"Mexia and back - Limestone County update."
"07/24/07"	"SA300"	"N30JG"	"F46-F46"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.6	"Local flight with Bobby Gambrell."
"07/24/07"	"PA24-250"	"N6168P"	"F46-GVT-F46"	0.6	0	2	0.0	0.0	0	0.0	0.6	0.0	0.0	0.6	0.0	0.0	0.0		"Night flight with Kimberly and Rachael.  2 night landings."
"07/26/07"	"PA24-250"	"N6168P"	"F46-I63-OSH"	5.6	2	0	0.0	0.0	0	0.0	1.2	5.6	0.0	5.6	0.0	0.0	0.0		"Rockwall to Mt. Sulphur, IL to Oshkosh, WI (EAA Airventure)  Night Takeoff."
"07/29/07"	"PA24-250"	"N6168P"	"OSH-JLN"	3.4	1	0	0.0	0.0	0	0.0	0.0	3.4	0.0	3.4	0.0	0.0	0.0		"Oshkosh to Joplin, MO"
"07/29/07"	"PA24-250"	"N6168P"	"JLN-JLN"	0.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0		"Short flight from Joplin, MO to Baugh Flight Park and back."
"07/29/07"	"PA24-250"	"N6168P"	"JLN-F46"	1.9	0	1	0.0	0.0	0	0.0	1.9	1.9	0.0	1.9	0.0	0.0	0.0		"Night return from Joplin, MO to Rockwall."
"07/30/07"	"A-22"	"N706FP"	"F46-F46"	0.6	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0		"Local flight in Scott Hughes LSA Valor.  Stalls, slow flight, 2 landings."
"08/02/07"	"SA300"	"N30JG"	"F46-76F-F46"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	"Afternoon flight over Lakes.  1 landing at Caddo Mills."
"08/04/07"	"SA300"	"N30JG"	"F46-PVJ-F46"	2.9	2	0	0.0	0.0	0	0.0	0.0	2.9	0.0	2.9	0.0	0.0	0.0	2.9	"Flight to Paul's Valley for Hamburger lunch and Disc Golf game."
"08/11/07"	"PA24-250"	"N6168P"	"F46-1F1-F46"	1.5	2	0	0.0	0.0	0	0.0	0.0	1.5	0.0	1.5	0.0	0.0	0.0		"Breakfast flight to Lake Murray"
"08/17/07"	"PA24-250"	"N6168P"	"F46-IER-DTN"	2.0	2	0	0.0	0.0	0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0		"Rockwall to Natchitoches, LA to Shreveport Downtown Airport"
"08/18/07"	"PA24-250"	"N6168P"	"DTN-F46"	1.1	1	0	0.0	0.0	0	0.0	0.0	1.1	0.0	1.1	0.0	0.0	0.0		"Return from Shreveport Downtown Airport"
"09/01/07"	"SA300"	"N30JG"	"F46-SLR-F46"	1.4	2	0	0.0	0.0	0	0.0	0.0	1.4	0.0	1.4	0.0	0.0	0.0	1.4	"Breakfast flight to Sulphur Springs with Rachael"
"09/02/07"	"SA300"	"N30JG"	"F46-ONY"	1.4	1	0	0.0	0.0	0	0.0	0.0	1.4	1.4	1.4	0.0	0.0	0.0	1.4	"Rockwall to Olney, TX (ASC Nationals flyin)"
"09/02/07"	"SA300"	"N30JG"	"ONY-ONY"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	"Local flight with Rusty McClanahan"
"09/02/07"	"SA300"	"N30JG"	"ONY-F46"	1.4	1	0	0.0	0.0	0	0.0	0.0	1.4	1.4	1.4	0.0	0.0	0.0	1.4	"Return flight from Olney, TX"
"09/06/07"	"C150G"	"N4059J"	"F46-F46"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0		"Local flight in Cessna 150G.  Slow flight, stalls, landings"
"09/08/07"	"SA300"	"N30JG"	"F46-LNC-F46"	0.7	2	0	0.0	0.0	0	0.0	0.0	0.0	0.7	0.7	0.0	0.0	0.0	0.7	"Breakfast flight to Lancaster for CAF flyin/car show"
"09/08/07"	"PA24-250"	"N6168P"	"F46-DTN-F46"	2.3	2	0	0.0	0.0	0	0.0	0.0	2.3	0.0	2.3	0.0	0.0	0.0		"Rockwall to S'port Downtown (picked up Daniel) and return."
"09/09/07"	"C150G"	"N4059J"	"F46-F46"	0.5	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0		"Local flight with Kimberly and Rachael"
"09/11/07"	"C150G"	"N4059J"	"F46-F46"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		"Local early morning Flight with Rachael"
"09/11/07"	"C150G"	"N4059J"	"F46-F46"	1.1	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0		"Afternoon flight with Rachael"
"09/12/07"	"C150G"	"N4059J"	"F46-F46"	1.0	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		"Local flights with Rachael and Kimberly"
"09/13/07"	"C150G"	"N4059J"	"F46-TKI-F46"	0.7	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0		"Quick flight to McKinney and back with Rachael"
"09/14/07"	"PA24-250"	"N6168P"	"F46-LHB-F46"	2.4	3	0	0.0	0.0	0	0.0	0.0	2.4	0.0	2.4	0.0	0.0	0.0		"Rockwall to Hearne, TX and back.  Visit with Robertson County Sheriff's Office"
"09/29/07"	"C150G"	"N4059J"	"F46-F46"	1.2	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0		"Local flight with Rachael.  Flew over Taylor Airpark"
"10/02/07"	"SA300"	"N30JG"	"F46-F46"	0.7	5	0	0.0	0.0	0	0.0	0.0	0.0	0.7	0.7	0.0	0.0	0.0	0.7	"Local solo acro.  Loops, rolls, Hammerhead."
"10/07/07"	"C150G"	"N4059J"	"F46-F46"	0.5	1	3	0.0	0.0	0	0.0	0.4	0.0	0.4	0.5	0.0	0.0	0.0		"Local Flight.  3 night landings"
"10/13/07"	"C150G"	"N4059J"	"F46-T48-F46"	2.0	7	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0		"Local flight with Kirk Mahon.  Stopover at Phillips Flying Ranch"
"10/20/07"	"C150G"	"N4059J"	"F46-F46"	0.8	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0		"Local flights with Carole and Samantha."
"10/20/07"	"C150G"	"N4059J"	"F46-7F5-F46"	1.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0		"Took Jeff Honea to Canton.  Afternoon return."
"10/25/07"	"C150G"	"N4059J"	"F46-7TA7"	1.1	1	0	0.0	0.0	0	0.0	0.0	1.1	1.1	1.1	0.0	0.0	0.0		"Rockwall to Reklaw in Rachael's plane for flyin"
"10/26/07"	"C150G"	"N4059J"	"7TA7-F46"	1.1	1	0	0.0	0.0	0	0.0	0.0	1.1	1.1	1.1	0.0	0.0	0.0		"Return to Rockwall to pick up the Starduster"
"10/26/07"	"SA300"	"N30JG"	"F46-7TA7"	1.0	1	0	0.0	0.0	0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	"Rockwall to Reklaw in the Starduster"
"10/27/07"	"SA300"	"N30JG"	"7TA7-7TA7"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.7	0.7	0.0	0.0	0.0	0.7	"Local aerobatic flight at Reklaw"
"10/28/07"	"SA300"	"N30JG"	"7TA7-F46"	1.1	1	0	0.0	0.0	0	0.0	0.0	1.1	1.1	1.1	0.0	0.0	0.0	1.1	"Return to Rockwall from Reklaw flyin."
"11/28/07"	"C150G"	"N4059J"	"F46-DUA-F31-DUA-F46"	4.2	5	0	0.0	0.0	0	0.0	0.0	4.2	0.0	4.2	0.0	0.0	0.0		"Rockwall to Durant, OK to Lake Texoma (Leon Derebery) to Durant and back to Rockwall"
"11/29/07"	"C150G"	"N4059J"	"F46-GYI-GYI-HQZ-TRL-F46"	4.0	2	4	0.0	0.0	0	0.0	1.3	2.8	0.0	4.0	0.0	0.0	0.0		"Rockwall to Grayson County, pick up Leon Derebery, look for boat/back to Grayson, Mesquite, Terrell and Rockwall"
"12/03/07"	"C150G"	"N4059J"	"F46-F43-GLH"	3.8	2	0	0.0	0.0	0	0.0	0.0	3.8	3.8	3.8	0.0	0.0	0.0		"Rockwall to El Dorado, AR to Greenville, MS"
"12/06/07"	"C150G"	"N4059J"	"GLH-RNV"	0.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.4	0.4	0.0	0.0	0.0		"Greenville, MS to Cleveland, MS.  Stuck Valve and emergency landing"
"12/06/07"	"C150G"	"N4059J"	"RNV-OLV"	1.1	1	0	0.0	0.0	0	0.0	0.0	1.1	1.1	1.1	0.0	0.0	0.0		"Cleveland, MS (fixed valve) to Olive Branch, MS  (Desoto County)"
"12/07/07"	"C150G"	"N4059J"	"RNV-AGO-F46"	4.6	1	1	0.0	0.0	0	0.0	1.0	4.6	4.6	4.6	0.0	0.0	0.0		"Return from Olive Branch, MS.  Stop in Magnolia, AR for fuel"
"12/13/07"	"C150G"	"N4059J"	"F46-F46"	1.0	0	1	0.0	0.0	0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0		"Local Christmas lights flight.  Class B operations."
"12/17/07"	"PA24-250"	"N6168P"	"F46-F46"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		"First flight in Comanche.  New engine breakin.  Engine went out after 45 minutes (Fuel starvation).  Restart and normal landing."
"12/18/07"	"C150G"	"N4059J"	"F46-F46"	1.2	0	1	0.0	0.0	0	0.0	1.2	0.0	0.0	1.2	0.0	0.0	0.0		"Night Christmas lights flight with Daniel Cox."
"12/20/07"	"PA24-250"	"N6168P"	"F46-F46"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0		"Flight check with Eddie"
"01/08/08"	"PA24-250"	"N6168P"	"F46-TKI-F46"	1.0	0	3	0.0	0.0	0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0		"Night flight with Rachael"
"01/10/08"	"PA24-250"	"N6168P"	"F46-LHB-F46"	2.0	2	0	0.0	0.0	0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0		"Flight to Hearne, TX to visit Robertson County"
"01/20/08"	"PA24-250"	"N6168P"	"F46-SEP-F46"	1.9	2	0	0.0	0.0	0	0.0	0.0	1.9	0.0	1.9	0.0	0.0	0.0		"Lunch run to Stephenville with Rachael and her mother."
"01/26/08"	"C150G"	"N4059J"	"F46-F41-F46"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0		"Rockwall to Ennis for Flyin"
"01/30/08"	"PA24-250"	"N6168P"	"F46-HBG"	2.2	1	0	0.0	0.0	0	0.0	0.0	2.2	2.2	2.2	0.0	0.0	0.0		"Rockwall to Bobbie Chain/Hattiesburg Muni. (Forrest County Install)"
"02/01/08"	"PA24-250"	"N6168P"	"HBG-F46"	2.8	1	0	0.0	0.0	0	0.0	0.0	2.8	2.8	2.8	0.0	0.0	0.0		"Return from Hattiesburg, MS (Forrest County Install)"
"02/07/08"	"C150G"	"N4059J"	"F46-HQZ-LNC-MWY-F46"	1.5	3	1	0.0	0.0	0	0.0	0.5	0.0	1.5	1.5	0.0	0.0	0.0		"Local flight - touch -n- goes at airports.  Night return from Midway"
"02/18/08"	"C150G"	"N4059J"	"F46-TRL-F46"	2.5	6	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0		"Touch and goes at Terrell with Rachael."
"02/23/08"	"PA24-250"	"N6168P"	"F46-SEP-IER-F46"	4.0	2	1	0.0	0.0	0	0.0	1.0	4.0	0.0	4.0	0.0	0.0	0.0		"Rockwall to Stephenville, TX to Natchitoches, LA and back to Rockwall."
"02/29/08"	"PA24-250"	"N6168P"	"F46-DUZ-SKX"	3.8	2	0	0.0	0.0	0	0.0	0.0	3.8	0.0	3.8	0.0	0.0	0.0		"Rockwall to Dumas, TX to Taos, NM"
"03/04/08"	"PA24-250"	"N6168P"	"SKX-F46"	3.2	1	0	0.0	0.0	0	0.0	0.0	3.2	0.0	3.2	0.0	0.0	0.0		"Non-stop return from Taos, NM"
"03/08/08"	"PA24-250"	"N6168P"	"F46-LFK-F46"	2.2	2	0	0.0	0.0	0	0.0	0.0	2.2	0.0	2.2	0.0	0.0	0.0		"Rockwall to Lufkin, TX for Fajita flyin"
"03/19/08"	"PA24-250"	"N6168P"	"F46-LBL-APA"	5.0	2	0	0.0	0.0	0	0.0	0.0	5.0	5.0	5.0	0.0	0.0	0.0		"Rockwall to Liberal, KS (fuel) to Denver Centennial Airport (Pick up kids)"
"03/19/08"	"PA24-250"	"N6168P"	"APA-PYX-HHF-F46"	4.0	0	3	0.0	0.0	0	0.0	3.5	4.0	0.0	4.0	0.0	0.0	0.0		"Centennial to Perryton, TX to Hemphill County, TX to Rockwall."
"03/25/08"	"PA24-250"	"N6168P"	"F46-GWO"	1.8	1	0	0.0	0.0	0	0.0	0.0	1.8	1.8	1.8	0.0	0.0	0.0		"Rockwall to Greenwood, MS"
"03/27/08"	"PA24-250"	"N6168P"	"GWO-F46"	2.1	1	0	0.0	0.0	0	0.0	0.0	2.1	2.1	2.1	0.0	0.0	0.0		"Return from Greenwood, MS (LeFlore County Install)"
"04/13/08"	"PA24-250"	"N6168P"	"F46-TCC-PGA-O43"	8.8	3	0	0.0	0.0	0	0.0	0.0	8.8	8.8	8.8	0.0	0.0	0.0		"Rockwall to Tucumcari, NM to Page, AZ to Yerington, NV"
"04/14/08"	"PA24-250"	"N6168P"	"O43-CEZ-F46"	7.7	1	1	0.0	0.0	0	0.0	2.5	7.7	7.7	7.7	0.0	0.0	0.0		"Yerington, NV to Cortez, CO to Rockwall (Return from Lyon County Install)"
"04/20/08"	"PA24-250"	"N6168P"	"F46-SLR-F46"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		"Breakfast run to Sulphur Springs"
"05/03/08"	"C150G"	"N4059J"	"F46-GKY-F46"	2.5	5	0	0.0	0.0	0	0.0	0.0	2.5	0.0	2.5	0.0	0.0	0.0		"Young Eagles Flights at Grand Prarie"
"05/04/08"	"PA24-250"	"N6168P"	"F46-HOU-F46"	3.2	2	0	0.0	0.0	0	0.0	0.0	3.2	0.0	3.2	0.0	0.0	0.0		"Angel Flight - Sherry Sadler - to Houston Hobby.  Gary Larson-Co-pilot"
"05/09/08"	"PA24-250"	"N6168P"	"F46-IER-F46"	2.8	1	1	0.0	0.0	0	0.0	1.5	2.8	0.0	2.8	0.0	0.0	0.0		"Rockwall to Natchitoches, LA.  Night return."
"05/17/08"	"PA24-250"	"N6168P"	"F46-DTN-F46"	2.1	1	1	0.0	0.0	0	0.0	1.1	2.1	0.0	2.1	0.0	0.0	0.0		"Rockwall to Shreveport Downtown.  Night return."
"05/18/08"	"PA24-250"	"N6168P"	"F46-TYR-F46"	1.0	2	0	0.0	0.0	0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		"Daytime flight to Tyler and back for McKenzi's birthday."
"05/21/08"	"PA24-250"	"N6168P"	"F46-HRX"	2.5	1	0	0.0	0.0	0	0.0	0.0	2.5	2.5	2.5	0.0	0.0	0.0		"Rockwall to Hereford, TX"
"05/22/08"	"PA24-250"	"N6168P"	"HRX-F46"	2.5	1	0	0.0	0.0	0	0.0	0.0	2.5	2.5	2.5	0.0	0.0	0.0		"F46"
"06/02/08"	"PA24-250"	"N6168P"	"F46-F49"	3.7	1	0	0.0	0.0	0	0.0	0.0	3.7	3.7	3.7	0.0	0.0	0.0		"Rockwall to Carizozo, NM (Lincoln County install)"
"06/02/08"	"PA24-250"	"N6168P"	"F49-F46"	3.5	1	0	0.0	0.0	0	0.0	0.0	3.5	3.5	3.5	0.0	0.0	0.0		"Return from Carizozo, NM (Lincoln County install)"
"06/16/08"	"PA24-250"	"N6168P"	"F46-MPE"	2.7	1	0	0.0	0.0	0	0.0	0.0	2.7	2.7	2.7	0.0	0.0	0.0		"Rockwall to Neshoba, MS (Neshoba County install)"
"06/16/08"	"PA24-250"	"N6168P"	"MPE-LMS"	0.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.3	0.3	0.0	0.0	0.0		"Neshoba to Lewisville, MS"
"06/17/08"	"PA24-250"	"N6168P"	"LMS-IER"	2.1	1	0	0.0	0.0	0	0.0	0.0	2.1	2.1	2.1	0.0	0.0	0.0		"Lewisville, MS to Natchitoches, LA (diverted because of weather)"
"06/18/08"	"PA24-250"	"N6168P"	"IER-F46"	1.4	1	0	0.0	0.0	0	0.0	0.0	1.4	1.4	1.4	0.0	0.0	0.0		"Return from Natchitoches, LA"
"06/24/08"	"C150G"	"N4059J"	"F46-F46"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0		"Local flight with Kendall"
"06/25/08"	"PA24-250"	"N6168P"	"F46-RWV-F46"	2.2	2	0	0.0	0.0	0	0.0	0.0	2.2	2.2	2.2	0.0	0.0	0.0		"Rockwall to Caldwell, TX and back (demo)"
"07/14/08"	"PA24-250"	"N6168P"	"F46-LMS"	2.5	1	0	0.0	0.0	0	0.0	0.0	2.5	2.5	2.5	0.0	0.0	0.0		"Rockwall to Lewisville, MS (Winston County install)"
"07/15/08"	"PA24-250"	"N6168P"	"LMS-F46"	2.6	1	0	0.0	0.0	0	0.0	0.0	2.6	2.6	2.6	0.0	0.0	0.0		"Return from Lewisville, MS"
"07/25/08"	"PA24-250"	"N6168P"	"F46-GVT-F46"	1.0	0	2	0.0	0.0	0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0		"Night flight to Greenville with Rachael."
"07/30/08"	"PA24-250"	"N6168P"	"F46-LRY-C29-MSN-OSH"	6.1	4	0	0.0	0.0	0	0.0	0.0	6.1	0.0	6.1	0.0	0.0	0.0		"Rockwall to Harrisonburg, MO to Madison, WI to Oshkosh for EAA Airventure"
"08/03/08"	"PA24-250"	"N6168P"	"OSH-EOK-MBY-F46"	6.0	3	0	0.0	0.0	0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0		"Return from Oshkosh via Keokuk, IA, Moberly, MO"
"08/09/08"	"C150G"	"N4059J"	"F46-F46"	1.0	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		"Day VFR flight with Rachael"
"08/10/08"	"C150G"	"N4059J"	"F46-F46"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		"Giving Spin refresher to Anise (Rachael's CFI)"
"08/22/08"	"C150G"	"N4059J"	"F46-PRX-F46"	2.2	2	0	0.0	0.0	0	0.0	0.0	2.2	0.0	2.2	0.0	0.0	0.0		"Joy ride with Rachael.  Cross Country to Paris, TX"
"08/24/08"	"PA24-250"	"N6168P"	"F46-TKI-F46"	0.6	2	0	0.0	0.0	0	0.0	0.0	0.0	0.6	0.6	0.0	0.0	0.0		"Rockwall to McKinney and back to watch Rachael's first solo in her 150"
"08/26/08"	"PA24-250"	"N6168P"	"F46-HOU-F46"	3.0	2	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0		"Angel Flight.  Sherry Sadler.  Returned her from Houston Hobby.  Class B Ops."
"08/29/08"	"SA300"	"N30JG"	"F46-FTW-F46"	2.0	2	0	0.0	0.0	0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	2.0	"Rockwall to Ft. Worth/Meachum for prop test and return.  Signed off on Annual Inspection."
"08/29/08"	"PA24-250"	"N6168P"	"F46-NEW"	2.8	0	1	0.0	0.0	0	0.0	1.5	2.8	0.0	2.8	0.0	0.0	0.0		"Rockwall to New Orleans Lakefront for the weekend."
"08/30/08"	"PA24-250"	"N6168P"	"NEW-IER"	1.3	1	0	0.0	0.0	0	0.0	0.0	1.3	0.0	1.3	0.0	0.0	0.0		"Ran out of N.O. by hurricane.  Stopped in Natch. for Zydeco Festival."
"08/30/08"	"PA24-250"	"N6168P"	"IER-F46"	1.4	0	1	0.0	0.0	0	0.0	1.4	1.4	0.0	1.4	0.0	0.0	0.0		"Night return to Rockwall."
"09/05/08"	"SA300"	"N30JG"	"F46-F46"	1.0	4	0	0.0	0.0	0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	"Local touch-n-goes and acro practice.  Loops, rolls, spins."
"09/14/08"	"PA24-250"	"N6168P"	"F46-DUA-F46"	1.2	2	0	0.0	0.0	0	0.0	0.0	1.2	0.0	1.2	0.0	0.0	0.0		"Rockwall to Durant, OK and back (casino trip with Rachael)"
"09/16/08"	"SA300"	"N30JG"	"F46-F46"	1.0	5	0	0.0	0.0	0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	"Local Acro practice.   Touch-n-goes to practice 3 pointers and wheel landings."
"09/17/08"	"SA300"	"N30JG"	"F46-GVT-SLR-F46"	2.1	7	0	0.0	0.0	0	0.0	0.0	0.0	2.1	2.1	0.0	0.0	0.0	2.1	"Follow Rachael and Anise to SLR.  Touch-n-Go at Class D Greenville.  Grass landings"
"09/18/08"	"C150G"	"N4059J"	"F46-F46"	0.4	3	0	0.0	0.0	0	0.0	0.0	0.0	0.4	0.4	0.0	0.0	0.0		"Touch -n-goes."
"09/19/08"	"SA300"	"N30JG"	"F46-SLR"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.6	0.6	0.0	0.0	0.0	0.6	"Rockwall to Sulphur Springs for Surf-n-Turf flyin.  Followed Rachael on her first solo trip."
"09/19/08"	"SA300"	"N30JG"	"SLR-SLR"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	"Local Acro flight with Andrew from DFWPilots.com"
"09/20/08"	"C150G"	"N4059J"	"SLR-SLR"	0.7	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0		"Local flight with Keila.  Took her up to fly in 150."
"09/20/08"	"SA300"	"N30JG"	"SLR-SLR"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	"Took Chuck's girlfriend, Debbie, up for a ride in the Starduster."
"09/20/08"	"C150G"	"N4059J"	"SLR-SLR"	0.5	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0		"Took 4 kids up for a ride in Rachael's Cessna 150"
"09/20/08"	"SA300"	"N30JG"	"SLR-F46"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.6	"Return from Sulphur Springs Surf-n-Turf flyin.  Hazy VFR weather."
"09/21/08"	"SA300"	"N30JG"	"F46-F46"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	1.2	"Gave Acro instruction flight to Anise.  Loops, rolls, spins, hammerheads, Cuban 8"
"09/21/08"	"SA300"	"N30JG"	"F46-F46"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	1.3	"Took Sheena up for a ride in the Starduster"
"09/22/08"	"PA24-250"	"N6168P"	"F46-22M"	2.7	1	0	0.0	0.0	0	0.0	0.0	2.7	2.7	2.7	0.0	0.0	0.0		"Rockwall to Pontotoc, MS (Pontotoc County install)"
"09/23/08"	"PA24-250"	"N6168P"	"22M-TUP-22M-F46"	3.0	3	0	0.0	0.0	0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0		"Pontotoc to Tupelo, MS (fuel), back to Pontotoc and then return to Rockwall."
"09/24/08"	"PA24-250"	"N6168P"	"F46-FSK-F46"	4.3	2	0	0.0	0.0	0	0.0	0.0	4.3	4.3	4.3	0.0	0.0	0.0		"Rockwall to Ft. Scott, KS (Bourbon County demo) and return."
"09/30/08"	"SA300"	"N30JG"	"F46-F46"	1.1	5	0	0.0	0.0	0	0.0	0.0	0.0	1.1	1.1	0.0	0.0	0.0	1.1	"Local acro.  Touch-n-goes at Rockwall."
"10/08/08"	"SA300"	"N30JG"	"F46-HQZ-TRL-1F7-F46"	1.6	10	0	0.0	0.0	0	0.0	0.0	0.0	1.6	1.6	0.0	0.0	0.0	1.6	"Local flight.  Touch-n-goes at local airports."
"10/10/08"	"SA300"	"N30JG"	"F46-MPJ"	2.2	1	0	0.0	0.0	0	0.0	0.0	2.2	0.0	2.2	0.0	0.0	0.0	2.2	"Cross Country to Petit Jean Mountain in Arkansas for Flyin"
"10/11/08"	"SA300"	"N30JG"	"MPJ-BDQ-MPJ"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	"Local flight with Josh Wooding.  Stop for fuel in Morrilton, AR"
"10/11/08"	"SA300"	"N30JG"	"MPJ-MPJ"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	"Rides to Bobby Livingston and Ray Moore"
"10/12/08"	"SA300"	"N30JG"	"MPJ-MPJ"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	"Rides to Keila and Bill Holmes"
"10/12/08"	"SA300"	"N30JG"	"MPJ-BDQ-4O4-F46"	2.4	3	0	0.0	0.0	0	0.0	0.0	2.4	0.0	2.4	0.0	0.0	0.0	2.4	"Petit Jean Mountain to Morrilton, AR for fuel to Idabel, OK (Fuel) and home to Rockwall"
"10/14/08"	"C150M"	"N7881U"	"MMV-MMV"	0.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0		"Checkout in 150 in McMinnville, OR"
